,Player,Pos,Year,Week,Team,Opponent Abbrev,Date,Game ID,H/A,OT,Team Score,Opponent Score,Spread,Over/Under,Implied Points,Actual Margin,Indoor/Outdoor,Surface,Weather,Temperature,Wind,Pass Att,Pass Cmp,Pass Yds,Pass TD,Pass Int,Pass Lng,Pass Rate,Pass Sk,Pass Sk Yds,Rush Att,Rush Yds,Rush TD,Rush Lng,Rec Tgt,Rec Rec,Rec Yds,Rec TD,Rec Lng,Fmb,FL,2PT,Off Num,Off Pct
11189,Jesse James,TE,2017,3,PIT,CHI,9/24/2017,201709240chi,A,OT,17,23,-7,43.5,25.25,6,outdoors,grass ,"89 degrees, wind 5 mph",89,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,19,0,14,0,0,0,46,72%
11195,Zach Miller,TE,2017,3,CHI,PIT,9/24/2017,201709240chi,H,OT,23,17,7,43.5,18.25,-6,outdoors,grass ,"89 degrees, wind 5 mph",89,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,17,0,17,0,0,0,32,49%
11197,Adam Shaheen,TE,2017,3,CHI,PIT,9/24/2017,201709240chi,H,OT,23,17,7,43.5,18.25,-6,outdoors,grass ,"89 degrees, wind 5 mph",89,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,0,0,0,15,23%
11207,Coby Fleener,TE,2017,3,NOR,CAR,9/24/2017,201709240car,A,,34,13,5,46.5,20.75,-21,outdoors,grass ,"82 degrees, wind 6 mph",82,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,0,21,0,0,0,14,24%
11209,Josh Hill,TE,2017,3,NOR,CAR,9/24/2017,201709240car,A,,34,13,5,46.5,20.75,-21,outdoors,grass ,"82 degrees, wind 6 mph",82,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,3,0,0,0,37,64%
11210,Michael Hoomanawanui,TE,2017,3,NOR,CAR,9/24/2017,201709240car,A,,34,13,5,46.5,20.75,-21,outdoors,grass ,"82 degrees, wind 6 mph",82,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,48%
11218,Ed Dickson,TE,2017,3,CAR,NOR,9/24/2017,201709240car,H,,13,34,-5,46.5,25.75,21,outdoors,grass ,"82 degrees, wind 6 mph",82,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,8,0,0,0,59,100%
11229,Evan Engram,TE,2017,3,NYG,PHI,9/24/2017,201709240phi,A,,24,27,5,43,19,3,outdoors,grass ,"89 degrees, wind 6 mph",89,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,45,0,14,0,0,0,57,81%
11238,Zach Ertz,TE,2017,3,PHI,NYG,9/24/2017,201709240phi,H,,27,24,-5,43,24,-3,outdoors,grass ,"89 degrees, wind 6 mph",89,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,55,1,12,1,1,0,75,99%
11241,Trey Burton,TE,2017,3,PHI,NYG,9/24/2017,201709240phi,H,,27,24,-5,43,24,-3,outdoors,grass ,"89 degrees, wind 6 mph",89,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,8,0,0,0,19,25%
11251,Virgil Green,TE,2017,3,DEN,BUF,9/24/2017,201709240buf,A,,16,26,-3.5,40,21.75,10,outdoors,a_turf,"83 degrees, wind 5 mph",83,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,18,0,14,0,0,0,37,53%
11252,AJ Derby,TE,2017,3,DEN,BUF,9/24/2017,201709240buf,A,,16,26,-3.5,40,21.75,10,outdoors,a_turf,"83 degrees, wind 5 mph",83,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,5,0,0,0,29,41%
11258,Charles Clay,TE,2017,3,BUF,DEN,9/24/2017,201709240buf,H,,26,16,3.5,40,18.25,-10,outdoors,a_turf,"83 degrees, wind 5 mph",83,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,39,1,10,0,0,0,52,80%
11259,Nick O'Leary,TE,2017,3,BUF,DEN,9/24/2017,201709240buf,H,,26,16,3.5,40,18.25,-10,outdoors,a_turf,"83 degrees, wind 5 mph",83,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,31,0,31,0,0,0,34,52%
11268,Jimmy Graham,TE,2017,3,SEA,TEN,9/24/2017,201709240oti,A,,27,33,2,42,20,6,outdoors,grass ,"88 degrees, wind 4 mph",88,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,72,0,26,0,0,0,48,66%
11269,Luke Willson,TE,2017,3,SEA,TEN,9/24/2017,201709240oti,A,,27,33,2,42,20,6,outdoors,grass ,"88 degrees, wind 4 mph",88,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,53,1,27,0,0,0,25,34%
11278,Delanie Walker,TE,2017,3,TEN,SEA,9/24/2017,201709240oti,H,,33,27,-2,42,22,-6,outdoors,grass ,"88 degrees, wind 4 mph",88,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,31,0,11,0,0,0,50,68%
11279,Jonnu Smith,TE,2017,3,TEN,SEA,9/24/2017,201709240oti,H,,33,27,-2,42,22,-6,outdoors,grass ,"88 degrees, wind 4 mph",88,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,24,1,24,0,0,0,48,66%
11280,Phillip Supernaw,TE,2017,3,TEN,SEA,9/24/2017,201709240oti,H,,33,27,-2,42,22,-6,outdoors,grass ,"88 degrees, wind 4 mph",88,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,3,0,0,0,13,18%
11288,Tyler Kroft,TE,2017,3,CIN,GNB,9/24/2017,201709240gnb,A,OT,24,27,7,47.5,20.25,3,outdoors,grass ,"89 degrees, wind 8 mph",89,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,28,0,14,0,0,0,60,98%
11298,Lance Kendricks,TE,2017,3,GNB,CIN,9/24/2017,201709240gnb,H,OT,27,24,-7,47.5,27.25,-3,outdoors,grass ,"89 degrees, wind 8 mph",89,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,52,1,51,0,0,0,19,27%
11299,Martellus Bennett,TE,2017,3,GNB,CIN,9/24/2017,201709240gnb,H,OT,27,24,-7,47.5,27.25,-3,outdoors,grass ,"89 degrees, wind 8 mph",89,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,0,6,0,0,0,67,96%
11307,Travis Kelce,TE,2017,3,KAN,LAC,9/24/2017,201709240sdg,A,,24,10,-3,47.5,25.25,-14,outdoors,grass,"84 degrees, wind 5 mph",84,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,53,100%
11317,Antonio Gates,TE,2017,3,LAC,KAN,9/24/2017,201709240sdg,H,,10,24,3,47.5,22.25,14,outdoors,grass,"84 degrees, wind 5 mph",84,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,30,0,16,0,0,0,40,55%
11325,Jared Cook,TE,2017,3,OAK,WAS,9/24/2017,201709240was,A,,10,27,-3.5,53.5,28.5,17,outdoors,grass ,"76 degrees, no wind",76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,43,1,21,0,0,0,41,80%
11330,Clive Walford,TE,2017,3,OAK,WAS,9/24/2017,201709240was,A,,10,27,-3.5,53.5,28.5,17,outdoors,grass ,"76 degrees, no wind",76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,-1,0,0,0,4,8%
11335,Vernon Davis,TE,2017,3,WAS,OAK,9/24/2017,201709240was,H,,27,10,3.5,53.5,25,-17,outdoors,grass ,"76 degrees, no wind",76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,58,1,26,0,0,0,56,82%
11340,Niles Paul,TE,2017,3,WAS,OAK,9/24/2017,201709240was,H,,27,10,3.5,53.5,25,-17,outdoors,grass ,"76 degrees, no wind",76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-3,0,-3,0,0,0,33,49%
11349,Jason Witten,TE,2017,3,DAL,ARI,9/25/2017,201709250crd,A,,28,17,-3,46.5,24.75,-11,retractable roof (closed),grass ,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,3,0,0,0,47,100%
11355,Jermaine Gresham,TE,2017,3,ARI,DAL,9/25/2017,201709250crd,H,,17,28,3,46.5,21.75,11,retractable roof (closed),grass ,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,47,0,20,0,0,0,55,68%
11358,Troy Niklas,TE,2017,3,ARI,DAL,9/25/2017,201709250crd,H,,17,28,3,46.5,21.75,11,retractable roof (closed),grass ,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,0,10,0,0,0,19,23%
11366,Zach Miller,TE,2017,4,CHI,GNB,9/28/2017,201709280gnb,A,,14,35,7.5,44,18.25,21,outdoors,grass ,"65 degrees, wind 5 mph",65,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,45,0,29,0,0,0,48,71%
11369,Dion Sims,TE,2017,4,CHI,GNB,9/28/2017,201709280gnb,A,,14,35,7.5,44,18.25,21,outdoors,grass ,"65 degrees, wind 5 mph",65,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,8,0,0,0,38,56%
11379,Martellus Bennett,TE,2017,4,GNB,CHI,9/28/2017,201709280gnb,H,,35,14,-7.5,44,25.75,-21,outdoors,grass ,"65 degrees, wind 5 mph",65,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,39,0,26,0,0,0,43,78%
11381,Lance Kendricks,TE,2017,4,GNB,CHI,9/28/2017,201709280gnb,H,,35,14,-7.5,44,25.75,-21,outdoors,grass ,"65 degrees, wind 5 mph",65,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,17,31%
11390,Coby Fleener,TE,2017,4,NOR,MIA,10/1/2017,201710010mia,A,,20,0,-4,51.5,27.75,-20,outdoors,grass ,"63 degrees, wind 13 mph",63,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,21,0,12,0,0,0,44,59%
11391,Michael Hoomanawanui,TE,2017,4,NOR,MIA,10/1/2017,201710010mia,A,,20,0,-4,51.5,27.75,-20,outdoors,grass ,"63 degrees, wind 13 mph",63,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,13,0,13,0,0,0,43,58%
11399,Julius Thomas,TE,2017,4,MIA,NOR,10/1/2017,201710010mia,H,,0,20,4,51.5,23.75,20,outdoors,grass ,"63 degrees, wind 13 mph",63,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,29,0,23,0,0,0,39,75%
11409,Jesse James,TE,2017,4,PIT,BAL,10/1/2017,201710010rav,A,,26,9,-3.5,42,22.75,-17,outdoors,grass,"64 degrees, wind 6 mph",64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,40,0,18,0,0,0,58,76%
11412,Vance McDonald,TE,2017,4,PIT,BAL,10/1/2017,201710010rav,A,,26,9,-3.5,42,22.75,-17,outdoors,grass,"64 degrees, wind 6 mph",64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,39%
11417,Ben Watson,TE,2017,4,BAL,PIT,10/1/2017,201710010rav,H,,9,26,3.5,42,19.25,17,outdoors,grass,"64 degrees, wind 6 mph",64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,43,0,11,0,0,0,43,62%
11418,Nick Boyle,TE,2017,4,BAL,PIT,10/1/2017,201710010rav,H,,9,26,3.5,42,19.25,17,outdoors,grass,"64 degrees, wind 6 mph",64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,36,0,14,0,0,0,49,71%
11432,Marcedes Lewis,TE,2017,4,JAX,NYJ,10/1/2017,201710010nyj,A,OT,20,23,-4,38.5,21.25,3,outdoors,fieldturf ,"64 degrees, wind 5 mph",64,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,69,88%
11433,James O'Shaughnessy,TE,2017,4,JAX,NYJ,10/1/2017,201710010nyj,A,OT,20,23,-4,38.5,21.25,3,outdoors,fieldturf ,"64 degrees, wind 5 mph",64,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,22%
11438,Austin Seferian-Jenkins,TE,2017,4,NYJ,JAX,10/1/2017,201710010nyj,H,OT,23,20,4,38.5,17.25,-3,outdoors,fieldturf ,"64 degrees, wind 5 mph",64,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,46,0,27,0,0,0,54,77%
11441,Eric Tomlinson,TE,2017,4,NYJ,JAX,10/1/2017,201710010nyj,H,OT,23,20,4,38.5,17.25,-3,outdoors,fieldturf ,"64 degrees, wind 5 mph",64,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29,41%
11449,Ed Dickson,TE,2017,4,CAR,NWE,10/1/2017,201710010nwe,A,,33,30,9,48,19.5,-3,outdoors,fieldturf ,"61 degrees, wind 6 mph",61,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,62,0,25,0,0,0,62,98%
11457,Rob Gronkowski,TE,2017,4,NWE,CAR,10/1/2017,201710010nwe,H,,30,33,-9,48,28.5,3,outdoors,fieldturf ,"61 degrees, wind 6 mph",61,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,80,0,43,0,0,0,70,100%
11462,Jacob Hollister,TE,2017,4,NWE,CAR,10/1/2017,201710010nwe,H,,30,33,-9,48,28.5,3,outdoors,fieldturf ,"61 degrees, wind 6 mph",61,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4%
11463,Dwayne Allen,TE,2017,4,NWE,CAR,10/1/2017,201710010nwe,H,,30,33,-9,48,28.5,3,outdoors,fieldturf ,"61 degrees, wind 6 mph",61,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,13%
11469,Darren Fells,TE,2017,4,DET,MIN,10/1/2017,201710010min,A,,14,7,2.5,43,20.25,-7,dome,sportturf,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,40,0,10,0,0,0,51,73%
11471,Eric Ebron,TE,2017,4,DET,MIN,10/1/2017,201710010min,A,,14,7,2.5,43,20.25,-7,dome,sportturf,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,27,0,15,0,0,0,31,44%
11472,Michael Roberts,TE,2017,4,DET,MIN,10/1/2017,201710010min,A,,14,7,2.5,43,20.25,-7,dome,sportturf,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,0,15,0,0,0,22,31%
11479,Kyle Rudolph,TE,2017,4,MIN,DET,10/1/2017,201710010min,H,,7,14,-2.5,43,22.75,7,dome,sportturf,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,34,0,19,0,0,0,55,98%
11480,Blake Bell,TE,2017,4,MIN,DET,10/1/2017,201710010min,H,,7,14,-2.5,43,22.75,7,dome,sportturf,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,12,0,0,0,12,21%
11483,David Morgan,TE,2017,4,MIN,DET,10/1/2017,201710010min,H,,7,14,-2.5,43,22.75,7,dome,sportturf,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,32%
11490,Delanie Walker,TE,2017,4,TEN,HOU,10/1/2017,201710010htx,A,,14,57,-2.5,43,22.75,43,retractable roof (open),astroturf,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,51,0,21,0,0,0,31,76%
11500,Stephen Anderson,TE,2017,4,HOU,TEN,10/1/2017,201710010htx,H,,57,14,2.5,43,20.25,-43,retractable roof (open),astroturf,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,28,0,17,0,0,0,11,13%
11501,Ryan Griffin,TE,2017,4,HOU,TEN,10/1/2017,201710010htx,H,,57,14,2.5,43,20.25,-43,retractable roof (open),astroturf,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,13,0,7,0,0,0,81,96%
11508,Tyler Higbee,TE,2017,4,LAR,DAL,10/1/2017,201710010dal,A,,35,30,5,51,23,-5,retractable roof (closed),matrixturf,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,47,0,29,0,0,0,47,68%
11512,Gerald Everett,TE,2017,4,LAR,DAL,10/1/2017,201710010dal,A,,35,30,5,51,23,-5,retractable roof (closed),matrixturf,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,8,0,8,0,0,0,21,30%
11520,James Hanna,TE,2017,4,DAL,LAR,10/1/2017,201710010dal,H,,30,35,-5,51,28,5,retractable roof (closed),matrixturf,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,28,1,28,0,0,0,30,42%
11523,Jason Witten,TE,2017,4,DAL,LAR,10/1/2017,201710010dal,H,,30,35,-5,51,28,5,retractable roof (closed),matrixturf,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,0,9,0,0,0,71,100%
11528,Tyler Kroft,TE,2017,4,CIN,CLE,10/1/2017,201710010cle,A,,31,7,-3,41.5,22.25,-24,outdoors,grass ,"63 degrees, wind 6 mph",63,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,68,2,21,0,0,0,53,83%
11531,Ryan Hewitt,TE,2017,4,CIN,CLE,10/1/2017,201710010cle,A,,31,7,-3,41.5,22.25,-24,outdoors,grass ,"63 degrees, wind 6 mph",63,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,0,16,0,0,0,7,11%
11533,CJ Uzomah,TE,2017,4,CIN,CLE,10/1/2017,201710010cle,A,,31,7,-3,41.5,22.25,-24,outdoors,grass ,"63 degrees, wind 6 mph",63,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,0,11,0,0,0,21,33%
11542,David Njoku,TE,2017,4,CLE,CIN,10/1/2017,201710010cle,H,,7,31,3,41.5,19.25,24,outdoors,grass ,"63 degrees, wind 6 mph",63,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,0,8,0,0,0,33,51%
11543,Seth Devalve,TE,2017,4,CLE,CIN,10/1/2017,201710010cle,H,,7,31,3,41.5,19.25,24,outdoors,grass ,"63 degrees, wind 6 mph",63,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,2,0,0,0,33,51%
11549,Charles Clay,TE,2017,4,BUF,ATL,10/1/2017,201710010atl,A,,23,17,8,48,20,-6,dome,fieldturf,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,112,0,44,0,0,0,48,80%
11560,Austin Hooper,TE,2017,4,ATL,BUF,10/1/2017,201710010atl,H,,17,23,-8,48,28,6,dome,fieldturf,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,50,0,18,0,0,0,59,79%
11563,Levine Toilolo,TE,2017,4,ATL,BUF,10/1/2017,201710010atl,H,,17,23,-8,48,28,6,dome,fieldturf,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,21,0,9,0,0,0,29,39%
11573,Evan Engram,TE,2017,4,NYG,TAM,10/1/2017,201710010tam,A,,23,25,2.5,45.5,21.5,2,outdoors,grass ,"91 degrees, wind 8 mph",91,8,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,62,0,21,0,0,0,67,84%
11576,Rhett Ellison,TE,2017,4,NYG,TAM,10/1/2017,201710010tam,A,,23,25,2.5,45.5,21.5,2,outdoors,grass ,"91 degrees, wind 8 mph",91,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,1,9,0,0,0,31,39%
11581,Cameron Brate,TE,2017,4,TAM,NYG,10/1/2017,201710010tam,H,,25,23,-2.5,45.5,24,-2,outdoors,grass ,"91 degrees, wind 8 mph",91,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,80,1,35,0,0,0,35,55%
11584,OJ Howard,TE,2017,4,TAM,NYG,10/1/2017,201710010tam,H,,25,23,-2.5,45.5,24,-2,outdoors,grass ,"91 degrees, wind 8 mph",91,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,63,1,58,0,0,0,42,66%
11594,George Kittle,TE,2017,4,SFO,ARI,10/1/2017,201710010crd,A,OT,15,18,6,43,18.5,3,retractable roof (closed),grass ,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,35,0,21,0,0,0,75,89%
11596,Logan Paulsen,TE,2017,4,SFO,ARI,10/1/2017,201710010crd,A,OT,15,18,6,43,18.5,3,retractable roof (closed),grass ,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1%
11606,Jermaine Gresham,TE,2017,4,ARI,SFO,10/1/2017,201710010crd,H,OT,18,15,-6,43,24.5,-3,retractable roof (closed),grass ,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,12,0,6,0,0,0,73,85%
11612,Zach Ertz,TE,2017,4,PHI,LAC,10/1/2017,201710010sdg,A,,26,24,2,48,23,-2,outdoors,grass,"72 degrees, wind 6 mph",72,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,81,0,38,0,0,0,60,76%
11616,Brent Celek,TE,2017,4,PHI,LAC,10/1/2017,201710010sdg,A,,26,24,2,48,23,-2,outdoors,grass,"72 degrees, wind 6 mph",72,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34,43%
11626,Antonio Gates,TE,2017,4,LAC,PHI,10/1/2017,201710010sdg,H,,24,26,-2,48,25,2,outdoors,grass,"72 degrees, wind 6 mph",72,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,18,0,9,0,0,0,36,63%
11627,Hunter Henry,TE,2017,4,LAC,PHI,10/1/2017,201710010sdg,H,,24,26,-2,48,25,2,outdoors,grass,"72 degrees, wind 6 mph",72,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,16,1,12,0,0,0,35,61%
11638,Jared Cook,TE,2017,4,OAK,DEN,10/1/2017,201710010den,A,,10,16,3.5,44,20.25,6,outdoors,grass ,"72 degrees, wind 7 mph",72,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,46,0,28,0,0,0,48,89%
11639,Lee Smith,TE,2017,4,OAK,DEN,10/1/2017,201710010den,A,,10,16,3.5,44,20.25,6,outdoors,grass ,"72 degrees, wind 7 mph",72,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,15,0,11,0,0,0,13,24%
11645,AJ Derby,TE,2017,4,DEN,OAK,10/1/2017,201710010den,H,,16,10,-3.5,44,23.75,-6,outdoors,grass ,"72 degrees, wind 7 mph",72,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,75,1,29,0,0,0,29,45%
11654,Brandon Williams,TE,2017,4,IND,SEA,10/1/2017,201710010sea,A,,18,46,12.5,41.5,14.5,28,outdoors,fieldturf ,"61 degrees, wind 8 mph",61,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,32,0,32,0,0,0,17,28%
11657,Jack Doyle,TE,2017,4,IND,SEA,10/1/2017,201710010sea,A,,18,46,12.5,41.5,14.5,28,outdoors,fieldturf ,"61 degrees, wind 8 mph",61,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,27,0,7,0,0,0,48,80%
11659,Darrell Daniels,TE,2017,4,IND,SEA,10/1/2017,201710010sea,A,,18,46,12.5,41.5,14.5,28,outdoors,fieldturf ,"61 degrees, wind 8 mph",61,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,22,37%
11667,Jimmy Graham,TE,2017,4,SEA,IND,10/1/2017,201710010sea,H,,46,18,-12.5,41.5,27,-28,outdoors,fieldturf ,"61 degrees, wind 8 mph",61,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,61,0,33,0,0,0,46,68%
11670,Luke Willson,TE,2017,4,SEA,IND,10/1/2017,201710010sea,H,,46,18,-12.5,41.5,27,-28,outdoors,fieldturf ,"61 degrees, wind 8 mph",61,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,6,0,0,0,22,32%
11675,Vernon Davis,TE,2017,4,WAS,KAN,10/2/2017,201710020kan,A,,20,29,6.5,48,20.75,9,outdoors,grass ,"82 degrees, wind 14 mph",82,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,89,0,69,0,0,0,35,70%
11678,Jordan Reed,TE,2017,4,WAS,KAN,10/2/2017,201710020kan,A,,20,29,6.5,48,20.75,9,outdoors,grass ,"82 degrees, wind 14 mph",82,14,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,21,0,14,0,0,0,14,28%
11680,Niles Paul,TE,2017,4,WAS,KAN,10/2/2017,201710020kan,A,,20,29,6.5,48,20.75,9,outdoors,grass ,"82 degrees, wind 14 mph",82,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,48%
11685,Travis Kelce,TE,2017,4,KAN,WAS,10/2/2017,201710020kan,H,,29,20,-6.5,48,27.25,-9,outdoors,grass ,"82 degrees, wind 14 mph",82,14,0,0,0,0,0,0,0,0,0,1,3,0,3,8,7,111,1,32,0,0,0,71,93%
11690,Demetrius Harris,TE,2017,4,KAN,WAS,10/2/2017,201710020kan,H,,29,20,-6.5,48,27.25,-9,outdoors,grass ,"82 degrees, wind 14 mph",82,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,40,53%
11699,Jacob Hollister,TE,2017,5,NWE,TAM,10/5/2017,201710050tam,A,,19,14,-3.5,54.5,29,-5,outdoors,grass ,"76 degrees, wind 9 mph",76,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,11%
11706,Cameron Brate,TE,2017,5,TAM,NWE,10/5/2017,201710050tam,H,,14,19,3.5,54.5,25.5,5,outdoors,grass ,"76 degrees, wind 9 mph",76,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,68,1,18,0,0,0,49,68%
11710,OJ Howard,TE,2017,5,TAM,NWE,10/5/2017,201710050tam,H,,14,19,3.5,54.5,25.5,5,outdoors,grass ,"76 degrees, wind 9 mph",76,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41,57%
11717,Marcedes Lewis,TE,2017,5,JAX,PIT,10/8/2017,201710080pit,A,,30,9,7.5,41,16.75,-21,outdoors,grass ,"73 degrees, wind 9 mph",73,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,14,0,14,0,0,0,45,83%
11720,James O'Shaughnessy,TE,2017,5,JAX,PIT,10/8/2017,201710080pit,A,,30,9,7.5,41,16.75,-21,outdoors,grass ,"73 degrees, wind 9 mph",73,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,33%
11729,Jesse James,TE,2017,5,PIT,JAX,10/8/2017,201710080pit,H,,9,30,-7.5,41,24.25,21,outdoors,grass ,"73 degrees, wind 9 mph",73,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,24,0,15,0,0,0,73,91%
11731,Vance McDonald,TE,2017,5,PIT,JAX,10/8/2017,201710080pit,H,,9,30,-7.5,41,24.25,21,outdoors,grass ,"73 degrees, wind 9 mph",73,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,15,19%
11738,Jermaine Gresham,TE,2017,5,ARI,PHI,10/8/2017,201710080phi,A,,7,34,6,45,19.5,27,outdoors,grass ,"77 degrees, wind 10 mph",77,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,16,0,14,0,0,0,40,67%
