,Player,Pos,Year,Week,Team,Opponent Abbrev,Date,Game ID,H/A,OT,Team Score,Opponent Score,Spread,Over/Under,Implied Points,Actual Margin,Indoor/Outdoor,Surface,Weather,Temperature,Wind,Pass Att,Pass Cmp,Pass Yds,Pass TD,Pass Int,Pass Lng,Pass Rate,Pass Sk,Pass Sk Yds,Rush Att,Rush Yds,Rush TD,Rush Lng,Rec Tgt,Rec Rec,Rec Yds,Rec TD,Rec Lng,Fmb,FL,2PT,Kick Ret,Kick Yds,Kick TD,Kick Lng,Kick YPR,Punt Ret,Punt Yds,Punt TD,Punt Lng,Punt YPR,Short L Tgt,Short L Ctch,Short L Yds,Short L TD,Short M Tgt,Short M Ctch,Short M Yds,Short M TD,Short R Tgt,Short R Ctch,Short R Yds,Short R TD,Deep L Tgt,Deep L Ctch,Deep L Yds,Deep L TD,Deep M Tgt,Deep M Ctch,Deep M Yds,Deep M TD,Deep R Tgt,Deep R Ctch,Deep R Yds,Deep R TD,No Dir Tgt,No Dir Ctch,No Dir Yds,No Dir TD,Off Num,Off Pct,Def Num,Def Pct,ST Num,ST Pct,DKP,DKSalary,FDP,FDSalary,DK_Total_FP,FD_Total_FP,YH_Total_FP,Sk,Int,Int TD,FF,FR,Fum TD,QBHits,TFL,Oppt Int TD,Oppt Fum TD,Oppt Punt TD,Oppt Kick TD,FGM,FGA,FG 0-19,FG 20-29,FG 30-39,FG 40-49,FG 50+,XPM,XPA,Pnt,Yds,Y/P
15274,Rod Smith,FB,2017,16,DAL,SEA,2017-12-24,201712240dal,H,,12.0,21,-4.5,47.0,25.75,9,retractable roof (closed),matrixturf,indoors,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,5.0,3.0,3.0,23.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9%,0.0,0%,17.0,63%,6.3,4500.0,4.8,4800.0,6.3,4.8,4.8,,,,,,,,,,,,,,,,,,,,,,,,
15309,Roosevelt Nix,FB,2017,16,PIT,HOU,2017-12-25,201712250htx,A,,34.0,6,-8.0,45.5,26.75,-28,retractable roof (closed),astroturf,indoors,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,27%,0.0,0%,19.0,73%,6.1,3000.0,6.1,0.0,6.1,6.1,6.1,,,,,,,,,,,,,,,,,,,,,,,,
15367,Roosevelt Nix,FB,2017,17,PIT,CLE,2017-12-31,201712310pit,H,,28.0,24,-5.0,38.5,21.75,-4,outdoors,grass ,"11 degrees, wind 3 mph",11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,1.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,29%,0.0,0%,19.0,70%,1.4,3000.0,0.9,4500.0,1.4,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,
15431,James Develin,FB,2017,17,NWE,NYJ,2017-12-31,201712310nwe,H,,26.0,6,-17.0,43.5,30.25,-20,outdoors,fieldturf ,"13 degrees, wind 14 mph",13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,35%,0.0,0%,16.0,52%,0.0,3000.0,0.0,4500.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
15442,Michael Burton,FB,2017,17,CHI,MIN,2017-12-31,201712310min,A,,10.0,23,13.5,38.5,12.5,13,dome,sportturf,indoors,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20%,0.0,0%,4.0,14%,1.0,3000.0,0.5,4500.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,
15450,CJ Ham,FB,2017,17,MIN,CHI,2017-12-31,201712310min,H,,23.0,10,-13.5,38.5,26.0,-13,dome,sportturf,indoors,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9%,0.0,0%,10.0,34%,1.6,3000.0,1.1,4500.0,1.6,1.1,1.1,,,,,,,,,,,,,,,,,,,,,,,,
15479,Jay Prosch,FB,2017,17,HOU,IND,2017-12-31,201712310clt,A,,13.0,22,5.5,41.5,18.0,9,retractable roof (closed),fieldturf ,indoors,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15%,0.0,0%,16.0,62%,1.9,3000.0,1.4,4500.0,1.9,1.4,1.4,,,,,,,,,,,,,,,,,,,,,,,,
15500,Kyle Juszczyk,FB,2017,17,SFO,LAR,2017-12-31,201712310ram,A,,34.0,13,-49.0,44.5,46.75,-21,outdoors,grass,"67 degrees, wind 3 mph",67.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,19.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,61%,0.0,0%,4.0,14%,5.9,3000.0,3.9,4500.0,5.9,3.9,3.9,,,,,,,,,,,,,,,,,,,,,,,,
15552,Zach Line,FB,2017,17,NOR,TAM,2017-12-31,201712310tam,A,,24.0,31,-6.0,49.0,27.5,7,outdoors,grass ,"71 degrees, wind 3 mph",71.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,1.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,19%,0.0,0%,8.0,31%,7.8,3000.0,7.3,4500.0,7.8,7.3,7.3,,,,,,,,,,,,,,,,,,,,,,,,
15569,Alan Cross,FB,2017,17,TAM,NOR,2017-12-31,201712310tam,H,,31.0,24,6.0,49.0,21.5,-7,outdoors,grass ,"71 degrees, wind 3 mph",71.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,24%,0.0,0%,19.0,73%,2.1,2500.0,1.6,4500.0,2.1,1.6,1.6,,,,,,,,,,,,,,,,,,,,,,,,
15574,Mike Tolbert,FB,2017,17,BUF,MIA,2017-12-31,201712310mia,A,,22.0,16,-2.5,41.5,22.0,-6,outdoors,grass ,"71 degrees, wind 9 mph",71.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,39.0,0.0,16.0,2.0,1.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,36%,0.0,0%,2.0,8%,5.5,3900.0,5.0,4500.0,5.5,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,
15581,Patrick DiMarco,FB,2017,17,BUF,MIA,2017-12-31,201712310mia,A,,22.0,16,-2.5,41.5,22.0,-6,outdoors,grass ,"71 degrees, wind 9 mph",71.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,33%,0.0,0%,8.0,33%,1.4,3000.0,0.9,4500.0,1.4,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,
15630,Derek Watt,FB,2017,17,LAC,OAK,2017-12-31,201712310sdg,H,,30.0,10,-7.0,43.0,25.0,-20,outdoors,grass,"62 degrees, wind 2 mph",62.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17%,0.0,0%,20.0,91%,0.2,3000.0,0.2,4500.0,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,
15638,Anthony Sherman,FB,2017,17,KAN,DEN,2017-12-31,201712310den,A,,27.0,24,3.0,37.5,17.25,-3,outdoors,grass ,"17 degrees, wind 4 mph",17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,40.0,1.0,9.0,4.0,3.0,21.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,79%,0.0,0%,22.0,79%,15.1,3000.0,13.6,4500.0,15.1,13.6,13.6,,,,,,,,,,,,,,,,,,,,,,,,
15679,Mike Tolbert,FB,2016,1,CAR,DEN,2016-09-08,201609080den,A,,20.0,21,-3.0,40.5,21.75,1,outdoors,grass ,"85 degrees relative humidity 12%, wind 10 mph, wind chill 0",85.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,40%,0.0,0%,4.0,17%,1.7,3000.0,1.2,4900.0,1.7,1.2,1.2,,,,,,,,,,,,,,,,,,,,,,,,
15686,Andy Janovich,FB,2016,1,DEN,CAR,2016-09-08,201609080den,H,,21.0,20,3.0,40.5,18.75,-1,outdoors,grass ,"85 degrees relative humidity 12%, wind 10 mph, wind chill 0",85.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,47%,0.0,0%,15.0,62%,8.8,3000.0,8.8,4500.0,8.8,8.8,8.8,,,,,,,,,,,,,,,,,,,,,,,,
15727,Kyle Juszczyk,FB,2016,1,BAL,BUF,2016-09-11,201609110rav,H,,13.0,7,-3.0,44.5,23.75,-6,outdoors,grass,"84 degrees relative humidity 44%, wind 8 mph, wind chill 0",84.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,3.0,2.0,21.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,12.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,31%,0.0,0%,16.0,73%,4.3,3100.0,3.3,4500.0,4.3,3.3,3.3,,,,,,,,,,,,,,,,,,,,,,,,
15773,Jamize Olawale,FB,2016,1,OAK,NOR,2016-09-11,201609110nor,A,,35.0,34,2.5,50.0,23.75,-1,dome,sportturf,indoors,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16%,0.0,0%,20.0,65%,6.2,3000.0,6.2,4500.0,6.2,6.2,6.2,,,,,,,,,,,,,,,,,,,,,,,,
15784,John Kuhn,FB,2016,1,NOR,OAK,2016-09-11,201609110nor,H,,34.0,35,-2.5,50.0,26.25,1,dome,sportturf,indoors,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29%,0.0,0%,7.0,23%,0.4,0.0,0.4,4500.0,0.4,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,
15800,Spencer Ware,FB,2016,1,KAN,SDG,2016-09-11,201609110kan,H,OT,33.0,27,-6.5,45.5,26.0,-6,outdoors,grass ,"74 degrees relative humidity 51%, wind 9 mph, wind chill 0",74.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,70.0,1.0,14.0,8.0,7.0,129.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,0.0,3.0,3.0,27.0,0.0,2.0,2.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,48%,0.0,0%,1.0,3%,35.9,4400.0,29.4,5400.0,35.9,29.4,29.4,,,,,,,,,,,,,,,,,,,,,,,,
15822,Jay Prosch,FB,2016,1,HOU,CHI,2016-09-11,201609110htx,H,,23.0,14,-5.5,43.0,24.25,-9,retractable roof (closed),fieldturf,indoors,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13%,0.0,0%,13.0,46%,0.2,3000.0,0.2,4500.0,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,
15846,Patrick DiMarco,FB,2016,1,ATL,TAM,2016-09-11,201609110atl,H,,24.0,31,-2.5,46.5,24.5,7,dome,fieldturf ,indoors,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,20%,0.0,0%,11.0,35%,1.8,3000.0,1.3,4500.0,1.8,1.3,1.3,,,,,,,,,,,,,,,,,,,,,,,,
15854,Malcolm Johnson,FB,2016,1,CLE,PHI,2016-09-11,201609110phi,A,,10.0,29,4.0,41.5,18.75,19,outdoors,grass ,"85 degrees relative humidity 42%, wind 14 mph, wind chill 0",85.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,19%,0.0,0%,15.0,52%,2.9,3000.0,1.9,4500.0,2.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
15898,Keith Smith,FB,2016,1,DAL,NYG,2016-09-11,201609110dal,H,,19.0,20,-1.0,47.5,24.25,1,retractable roof (closed),matrixturf,indoors,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5%,0.0,0%,13.0,48%,0.3,0.0,0.3,0.0,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,
15990,Julian Howsare,FB,2016,2,NYJ,BUF,2016-09-15,201609150buf,A,,37.0,31,1.0,40.5,19.75,-6,outdoors,a_turf,"60 degrees relative humidity 65%, wind 11 mph, wind chill 0",60.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3%,0.0,0%,16.0,52%,0.0,3000.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
16010,Kyle Juszczyk,FB,2016,2,BAL,CLE,2016-09-18,201609180cle,A,,25.0,20,-4.0,42.0,23.0,-5,outdoors,grass ,"74 degrees relative humidity 70%, wind 7 mph, wind chill 0",74.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,20%,0.0,0%,17.0,65%,1.8,3000.0,1.3,4500.0,1.8,1.3,1.3,,,,,,,,,,,,,,,,,,,,,,,,
16065,Spencer Ware,FB,2016,2,KAN,HOU,2016-09-18,201609180htx,A,,12.0,19,-1.0,41.5,21.25,7,retractable roof (closed),fieldturf,indoors,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,57.0,0.0,25.0,3.0,2.0,48.0,0.0,34.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,36.0,56%,0.0,0%,0.0,0%,11.5,6100.0,9.5,6800.0,11.5,9.5,9.5,,,,,,,,,,,,,,,,,,,,,,,,
16120,Mike Tolbert,FB,2016,2,CAR,SFO,2016-09-18,201609180car,H,,46.0,27,-12.0,44.5,28.25,-19,outdoors,grass ,"82 degrees relative humidity 60%, wind 4 mph, wind chill 0",82.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,35%,0.0,0%,6.0,15%,2.5,3000.0,2.5,4700.0,2.5,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,
16131,John Kuhn,FB,2016,2,NOR,NYG,2016-09-18,201609180nyg,A,,13.0,16,3.5,54.0,25.25,3,outdoors,fieldturf ,"80 degrees relative humidity 74%, wind 5 mph, wind chill 0",80.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,24%,0.0,0%,12.0,44%,3.0,3000.0,2.0,4500.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
16157,Keith Smith,FB,2016,2,DAL,WAS,2016-09-18,201609180was,A,,27.0,23,3.5,47.0,21.75,-4,outdoors,grass ,"81 degrees relative humidity 65%, wind 6 mph, wind chill 0",81.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7%,0.0,0%,14.0,52%,1.5,3000.0,1.0,0.0,1.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
16160,Rod Smith,FB,2016,2,DAL,WAS,2016-09-18,201609180was,A,,27.0,23,3.5,47.0,21.75,-4,outdoors,grass ,"81 degrees relative humidity 65%, wind 6 mph, wind chill 0",81.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0%,16.0,59%,0.0,3000.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
16203,Will Tukuafu,FB,2016,2,SEA,LAR,2016-09-18,201609180ram,A,,3.0,9,-5.5,38.0,21.75,6,outdoors,grass,"88 degrees relative humidity 39%, wind 3 mph, wind chill 0",88.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10%,0.0,0%,4.0,17%,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
